name	index	f
Q92630_Y382	1744	0.10146976221909831
Q9H2G2_Y195	1745	0.6473059969514345
Q9NYL2_Y624	1746	0.02919290158864385
Q9Y243_Y312	1747	1.0489720059595644
Q9Y2H1_Y281	1748	0.30515820171225094
Q9Y2H1_Y289	1749	-0.2326934692792335
Q9Y2U5_Y169	1750	-0.002466970705963689
Q9Y2U5_Y240	1751	0.5253732210825479
Q9Y2U5_Y250	1752	0.5081937782161017
A0AVK6_S102	1753	-1.5846675833562447
A0AVK6_S417	1754	0.21921325777843315
A0AVK6_S664	1755	-1.6165111935328316
A0AVK6_S68	1756	0.5386379310657663
A0AVK6_S71	1757	0.4835513353964007
A0AVK6_T58	1758	0.21376381455213256
A0FGR8_S688	1759	-0.6299921633542986
A0FGR8_S691	1760	-2.156084540482956
A0FGR8_S693	1761	-1.5627167609064667
A0FGR8_S699	1762	-1.4256148307486
A0FGR8_S738	1763	-0.3743529069863367
A0FGR8_S739	1764	0.3662177445059296
A0FGR8_S743	1765	0.17679182748604738
A0FGR8_S748	1766	-1.0147770706706183
A0FGR8_S755	1767	-0.5746067020508061
A0FGR8_S758	1768	2.5117428224065286
A0FGR8_S761	1769	1.4174334723289643
A0FGR8_T701	1770	-2.065359464830344
A0FGR8_T705	1771	0.8449846834288532
A0FGR8_T753	1772	0.3571071928651577
A0JLT2_S196	1773	1.1477805683436682
A0JLT2_S226	1774	-0.011898249489487256
A0JLT2_S234	1775	-0.1797710258805978
A0JLT2_S235	1776	-0.3912122956602637
A0JLT2_S239	1777	-0.8151674581818327
A0JNW5_S1081	1778	-0.11948068621689778
A0JNW5_S414	1779	0.826888918031484
A0JNW5_S418	1780	0.3881792660645864
A0JNW5_S423	1781	-3.027601976377525e-4
A0JNW5_S884	1782	-0.6435772009368641
A0JNW5_S953	1783	-0.199550743647821
A0JNW5_S987	1784	-1.0892465545050758
A0JNW5_S989	1785	0.03645477381995299
A0JNW5_T420	1786	-0.035432101292565577
A0JNW5_T427	1787	-0.4018192334370845
A0JNW5_T429	1788	-1.3394903812376384
A0MZ66_S101	1789	0.7932679561663232
A0MZ66_S249	1790	0.49816169430187074
A0MZ66_S494	1791	0.3585745120666637
A0MZ66_S506	1792	0.2389247194372892
A0MZ66_T487	1793	0.16097717964898628
A0MZ66_T496	1794	0.29241415094611334
A0MZ66_T537	1795	0.14167297428659253
A1A4S6_S636	1796	0.24759488400863638
A1A4S6_S640	1797	-0.4857118871050634
A1A4S6_S643	1798	0.4083168787697389
A1A4S6_S645	1799	0.3555154049261322
A1A4S6_T633	1800	0.4481967246449301
A1A4S6_T648	1801	0.5871142320862663
A1A4S6_T649	1802	0.4120078531461697
A1A5D9_S277	1803	-1.2601668542773208
A1A5D9_S323	1804	0.252383301457467
A1A5D9_S335	1805	0.7746328962495284
A1A5D9_S36	1806	1.2389103591627908
A1E959_S243	1807	0.2676428350599629
A1E959_S245	1808	-0.01286049912267373
A1E959_S256	1809	0.2700608620227989
A1E959_T244	1810	0.2744505444680314
A1E959_T251	1811	0.21507527998088882
A1E959_T261	1812	0.9693952040404152
A1IGU5_S11	1813	0.5716596436348915
A1IGU5_S13	1814	0.3181029597922844
A1IGU5_S15	1815	0.031534580834023274
A1KXE4_S10	1816	1.3331484489019658
A1KXE4_S6	1817	0.3110028695372282
A1KXE4_S67	1818	0.13407839849506864
A1KXE4_S75	1819	-0.7559113159839317
A1KXE4_S76	1820	0.10298821573043249
A1KXE4_S9	1821	0.03757899764796946
A1L170_S16	1822	-0.47010325379446627
A1L170_S18	1823	0.5785346787396417
A1L170_S222	1824	-0.9732410412388841
A1L170_S223	1825	0.11186766993463415
A1L170_S225	1826	0.013740403055949812
A1L170_S249	1827	0.47017394296396553
A1L170_S47	1828	-0.9533178935300981
A1L170_S48	1829	-1.892894748964725
A1L170_T256	1830	0.4957979263461336
A1L390_S1079	1831	2.2968629219779277
A1L390_S1081	1832	3.1488289689996556
A1L390_S1100	1833	-1.6462690595932905
A1L390_S1154	1834	0.8300732867222056
A1L390_S1162	1835	0.19701133726423414
A1L390_S1163	1836	0.19953371938459874
A1L390_S1168	1837	0.341733698616018
A1L390_S1169	1838	0.40952143024986576
A1L390_S423	1839	0.0925726909163771
A1L390_S432	1840	0.13832318465970062
A1L390_S433	1841	0.36493478042407546
A1L390_S448	1842	1.6692799861853143
A1L390_S485	1843	-0.06392035604810076
A1L390_S488	1844	1.560167444424664
A1L390_S617	1845	0.08410566091583327
A1L390_S618	1846	-0.7655411225990356
A1L390_S624	1847	0.1959951558638977
A1L390_S631	1848	-0.2084329350270675
A1L390_S638	1849	1.0534406457010927
A1L390_S640	1850	1.1413765239606661
A1L390_S643	1851	0.8060899964506856
A1L390_S741	1852	0.25336146195106757
A1L390_S76	1853	0.2214801361440415
A1L390_S823	1854	0.36735501276186433
A1L390_S824	1855	0.6855309171145336
A1L390_S827	1856	0.34157045474869996
A1L390_S962	1857	0.24284526694042263
A1L390_T1156	1858	0.9947070047555915
A1L390_T492	1859	0.2548168747218167
A1L390_T964	1860	0.11301854741529205
A1X283_S291	1861	0.5902027836410326
A1X283_S293	1862	0.2247693190536495
A1X283_S675	1863	-0.457273949989375
A1X283_S720	1864	-0.1430619492211349
A1X283_S770	1865	-0.08552112049976479
A1X283_S771	1866	0.12861562494185463
A1X283_S772	1867	-0.23340199648579762
A1X283_T768	1868	0.2760873956742316
A2A288_S428	1869	0.38753044968426487
A2A3K4_S394	1870	-0.0085332900756665
A2A3K4_S438	1871	0.591515817762664
A2A3K4_S547	1872	0.04934965298463112
A2A3K4_T544	1873	0.0718385029473314
A2AJT9_S100	1874	0.2714445742926852
A2AJT9_S139	1875	-0.002196730502362243
A2AJT9_S192	1876	0.2627701163777836
A2RRP1_S1937	1877	0.07138791029375291
A2RUS2_S472	1878	2.033304303396502
A3KN83_S212	1879	-0.0546991449039016
A3KN83_S214	1880	0.13584593240673648
A3KN83_S689	1881	0.4175658646927989
A3KN83_S692	1882	0.7929204746597662
A3KN83_S693	1883	-1.4585669698797723
A3KN83_S697	1884	0.5900520030511807
A3KN83_T216	1885	-0.205821713470284
A4D1F6_S75	1886	-0.26696435206975266
A4D1S0_S158	1887	-0.7305934685125006
A4D1S0_S195	1888	0.15122900859443256
A4D1S0_S204	1889	0.1643457480991657
A4D1S0_S209	1890	0.25022922528509994
A4D1S0_S212	1891	-0.06040190388672784
A4D2B0_S242	1892	-0.00974774284314428
A4D2B0_S252	1893	1.3301380156650229
A4D2B0_S57	1894	-0.10466957740670324
A4D2B0_S61	1895	0.48416235409271735
A4D2B0_S65	1896	0.3559603901032684
A4UGR9_T211	1897	4.1011300594984
A5YM69_S184	1898	-0.19300070648833056
A5YM69_S395	1899	0.5738768394733995
A5YM69_S406	1900	0.8254696460868001
A5YM69_T193	1901	0.05585340586603671
A6H8Y1_S2451	1902	0.8864190569614152
A6H8Y1_S385	1903	0.02621024712703246
A6ND36_S356	1904	-0.07470548152610945
A6ND36_S365	1905	0.05682491612272145
A6ND36_S4	1906	0.4536754338109805
A6ND36_S634	1907	-0.21785388884272017
A6ND36_S650	1908	0.01728248446021219
A6ND36_S688	1909	-1.0938651927163345
A6ND36_S726	1910	-0.11161577907171782
A6ND36_S760	1911	0.1734764683719643
A6ND36_T689	1912	-1.1036995151474027
A6NDB9_S124	1913	0.1334581958770329
A6NDB9_S126	1914	0.3225024362558191
A6NDB9_S143	1915	0.530124124209042
A6NDB9_S180	1916	0.005034140762234074
A6NDB9_S181	1917	2.0428821076676638
A6NDB9_S189	1918	0.017919145488168198
A6NDB9_S260	1919	0.7447504686794808
A6NDB9_S303	1920	0.3777854670110852
A6NDB9_S375	1921	0.2690661752696961
A6NDB9_S420	1922	-0.2982062593531083
A6NDB9_S436	1923	0.5799017059727039
A6NDB9_S439	1924	0.22185977280403257
A6NDB9_S525	1925	-0.1963847079172396
A6NDB9_S544	1926	-1.4820779207249668
A6NDB9_S548	1927	2.0158298496164164
A6NDB9_S550	1928	1.1613051073962168
A6NDB9_S72	1929	0.37900052524866723
A6NDB9_T151	1930	-0.23726672255090087
A6NDB9_T193	1931	0.5406913609605475
A6NDB9_T412	1932	1.9871969149968294
A6NEL2_S742	1933	0.7408511944645539
A6NEL2_S792	1934	-0.2943774859156054
A6NFI3_S10	1935	0.36183515894549956
A6NFI3_S112	1936	0.1637823098219222
A6NFI3_S22	1937	-1.0563663136233696
A6NFI3_T100	1938	-1.1518457314911323
A6NFI3_T6	1939	0.19748864471436534
A6NFI3_T7	1940	-1.202297459169099
A6NGB9_S149	1941	-0.36164687854693334
A6NGB9_S202	1942	1.7279906198004014
A6NGB9_S281	1943	1.2015880113651516
A6NGB9_S383	1944	0.06673598434578132
A6NGB9_S390	1945	-2.342966403171909
A6NGB9_T386	1946	0.031884367398902214
A6NHR9_S13	1947	-2.3311998481647933
A6NHR9_S1974	1948	0.09858679980827922
A6NKD9_S246	1949	0.19326580211455635
A6NKD9_S251	1950	0.1954967258440874
A6NKD9_S258	1951	2.0688821774120907
A6NKD9_T243	1952	0.2806787313691359
A6NKF1_S402	1953	1.66246737574137
A7E2V4_S1089	1954	0.4025452089848667
A7E2V4_S1092	1955	0.8190770921751334
A7E2V4_S1099	1956	-1.0559036589325927
A7E2V4_S1130	1957	-0.00470039656218546
A7E2V4_S1143	1958	0.12707589847966716
A7E2V4_S1156	1959	-1.4010252988219403
A7E2V4_S48	1960	-1.7356750432534547
A7E2V4_S53	1961	-1.208664093388835
A7E2V4_S567	1962	-0.2187257878036437
A7E2V4_T1151	1963	0.26050078565193324
A7E2V4_T1152	1964	0.18147194702566516
A7E2V4_T1158	1965	0.0788885784041895
A7E2V4_T55	1966	-0.11508238588348618
A7KAX9_S1220	1967	-0.6165750869013653
A7KAX9_S1234	1968	-2.2402057376288713
A7KAX9_S587	1969	0.4725484825453492
A7KAX9_S613	1970	0.02506771589574619
A7KAX9_S655	1971	1.0858492060832035
A7KAX9_S682	1972	0.1087966744443154
A7KAX9_S685	1973	-1.1529484664894003
A7KAX9_S703	1974	-1.7757030429273986
A7KAX9_S706	1975	-1.8577045338903844
A7KAX9_S709	1976	-1.793851688880908
A7KAX9_S712	1977	0.0933806655947329
A7KAX9_S856	1978	0.32195015835547913
A7KAX9_S871	1979	-0.006244129300231549
A7KAX9_S892	1980	-0.037684583396664806
A7KAX9_S952	1981	0.1497120721959675
A7KAX9_T1236	1982	0.5826339684809785
A7KAX9_T711	1983	-1.681095828469184
A7KAX9_T867	1984	-0.1188670700583323
A7KAX9_T873	1985	0.04034693562868341
A7KAX9_T949	1986	-0.032035661580067654
A7KAX9_T954	1987	0.1647489357209011
A7MCY6_S335	1988	-0.16546659355096693
A8CG34_S2	1989	-0.24092238205361838
A8CG34_S246	1990	0.08339370560315729
A8CG34_S262	1991	1.3917131862221908
A8CG34_S355	1992	-0.2587027550663663
A8CG34_S357	1993	-0.23199065449718503
A8CG34_S358	1994	-0.17173609440204807
A8CG34_S368	1995	1.1639316043384085
A8CG34_S373	1996	0.8749907868765998
A8CG34_S412	1997	-2.763641608205731
A8CG34_S443	1998	5.10996326749448
A8CG34_S674	1999	0.4255232995022844
A8CG34_T424	2000	0.7985022710431426
A8CG34_T474	2001	-0.3526919587148818
A8K0R7_S316	2002	0.4784156609269683
A8MVW0_S662	2003	0.9357868991120242
A8MVW0_S669	2004	-0.6725051638030966
A8MW92_S433	2005	-0.9044296427569503
A8MW92_S599	2006	-0.25631159688321326
B2RTY4_S1223	2007	-0.5305532761867315
B2RTY4_S1258	2008	-2.3990079300517095
B2RTY4_S1342	2009	1.908575215915171
B2RTY4_S1364	2010	0.4629967226847498
B2RTY4_S1733	2011	-0.03153007660446683
B2RTY4_S1829	2012	-0.7510354229352671
B2RTY4_S2425	2013	-0.037042135387398645
B2RTY4_T1738	2014	0.021971709093065783
C9J069_S468	2015	-0.5085215403871786
C9J069_S484	2016	0.933996446092312
C9J7I0_S64	2017	-0.4731919452178488
C9JI98_S154	2018	-0.6525610404640148
C9JI98_S175	2019	0.4553224436298695
C9JLW8_S17	2020	0.2432565247009677
C9JLW8_S18	2021	-1.4632959688414964
C9JLW8_S21	2022	0.1272728727037773
C9JLW8_S24	2023	-0.04100680321673522
C9JLW8_S25	2024	1.0761676376215021
C9JLW8_S26	2025	-0.06119423228996368
C9JLW8_S3	2026	-0.1696748316164669
C9JLW8_S4	2027	-0.38858441328045856
C9JLW8_T16	2028	0.871187957910438
C9JLW8_T30	2029	-0.12801374497266593
E9PAV3_T1257	2030	0.32245982882063373
O00116_S65	2031	0.5954402385217517
O00116_T68	2032	-0.08418042521404523
O00116_T72	2033	0.05992415622155001
O00116_T74	2034	0.3967915664333237
O00139_S586	2035	0.1904782911268672
O00139_T97	2036	-0.4483891746675326
O00148_T26	2037	0.8766068707679313
O00151_S130	2038	0.22612795613536996
O00151_S133	2039	0.0773400919613021
O00151_S134	2040	0.05732107769389927
O00151_S187	2041	-1.3604090428787323
O00151_S90	2042	0.35825793617814483
O00151_T136	2043	0.16248133358818073
O00159_S408	2044	0.32993359009211964
O00159_S410	2045	0.7476844480110341
O00159_S536	2046	0.2890002815312993
O00159_S736	2047	0.04237691468793159
O00159_S862	2048	0.33531570426624846
O00159_S864	2049	0.09705633493586596
O00161_S110	2050	0.36546051753945363
O00161_S161	2051	1.3194272852642062
O00161_S20	2052	0.4051041113525482
O00161_S5	2053	0.9342234116564772
O00161_S6	2054	1.211107587628236
O00161_T101	2055	0.21875178033170073
O00161_T17	2056	-0.05600571118886677
O00161_T24	2057	-0.05545668283360072
O00170_T162	2058	-3.9376565192194803
O00178_S24	2059	0.21170696681720003
O00178_S25	2060	0.3803517297280017
O00178_S580	2061	-0.12484080871606729
O00178_T577	2062	-0.04011120835476589
O00192_S203	2063	0.4985299491464996
O00192_S267	2064	1.251789056771333
O00192_S915	2065	0.3050795181327679
O00192_S916	2066	-0.07365944827606796
O00192_T265	2067	1.0355943798053335
O00192_T642	2068	0.5104307301784434
O00193_S147	2069	1.0529097105691996
O00193_S15	2070	-3.803177281536655
O00193_S17	2071	-4.070514076468953
O00193_S2	2072	-0.49745698943771366
O00193_S24	2073	-0.32559456302584877
O00193_S25	2074	1.321971416262084
O00203_S276	2075	0.5854245022642921
O00203_T661	2076	-0.1414288283035674
O00203_T805	2077	-0.42749085157583266
O00203_T810	2078	-0.4889289846609479
O00221_S157	2079	-0.1681983985577684
O00221_S167	2080	0.6829409271092679
O00221_S177	2081	0.871219827330032
O00221_S180	2082	0.2002433142511144
O00221_S183	2083	-0.3972656175562346
O00221_T188	2084	0.3953861607470355
O00231_S14	2085	0.9036327033734661
O00244_T50	2086	0.4222542138717653
O00257_S291	2087	0.16026743286234613
O00257_S293	2088	0.1360398873052091
O00257_S415	2089	-0.03492450187522955
O00257_T417	2090	0.010956005141366632
O00264_S181	2091	0.3330226293812508
O00264_S190	2092	0.3125641628439695
O00264_S54	2093	0.15312868677344937
O00264_S57	2094	0.34490386964249
O00264_T178	2095	0.3815184269657621
O00267_S666	2096	0.41588848025469716
O00267_S670	2097	-0.060595891296864934
O00267_S671	2098	0.1478741455081014
O00267_S773	2099	3.2424839985067297
O00267_S789	2100	0.6392814296333995
O00267_S804	2101	-0.5794742704751847
O00267_T1034	2102	0.1744842874412793
O00267_T655	2103	0.3979427816184682
O00267_T658	2104	0.29701216592933477
O00267_T775	2105	1.0749772834440225
O00267_T791	2106	0.36482105720364544
O00267_T799	2107	0.3148698135322654
O00267_T806	2108	-0.26927973081986956
O00268_S109	2109	-0.672422796545801
O00273_S28	2110	0.32774170642405664
O00273_S308	2111	0.17246551391199816
O00273_S310	2112	0.6860522340783852
O00273_S312	2113	0.2117898431442189
O00273_S315	2114	0.22717411850793212
O00291_S319	2115	0.1368117276580989
O00291_S320	2116	0.3876567150161492
O00291_S323	2117	0.2694047054669646
O00299_S146	2118	0.9915549776448671
O00299_S156	2119	1.3351915820197124
O00299_S211	2120	0.5485878355005642
O00299_T155	2121	1.224343034270433
O00303_S258	2122	0.21834695911274693
O00303_S266	2123	0.18239162404386633
O00303_T255	2124	0.1415679202173017
O00308_S211	2125	0.005657040528674884
O00308_T203	2126	-0.2979459398007993
O00358_T328	2127	0.04009534402863224
O00391_S426	2128	0.061897597479401156
O00400_S2	2129	1.9734994564331636
O00400_S20	2130	0.4275432363596252
O00400_S22	2131	-1.511779307621815
O00401_S426	2132	0.13535670576517234
O00401_S430	2133	-0.07827912167367757
O00401_S432	2134	-0.07853621646916764
O00425_S180	2135	2.515127109375552
O00425_S184	2136	-0.16850968349746154
O00425_S187	2137	-0.5084479745957999
O00425_T245	2138	1.1574829935918505
O00425_T249	2139	0.2703221079113636
O00425_T528	2140	0.5206777493368406
O00429_S616	2141	0.37194970162073915
O00443_S1553	2142	-0.009450115199298281
O00443_S259	2143	0.4856869389021412
O00443_S338	2144	-0.04734303814251106
O00443_T1555	2145	1.9019686106401075
O00459_S263	2146	0.5666678769892144
O00470_S194	2147	0.18572548855876825
O00470_S196	2148	0.36048416200558897
O00470_S198	2149	0.0745972834219355
O00472_S305	2150	-0.1102734524180562
O00472_S502	2151	-0.02727571031540066
O00472_S503	2152	-0.08478396834363622
O00472_S506	2153	-0.01394957169040012
O00472_S507	2154	-0.0450392283982346
O00479_S80	2155	-2.0662199284830916
O00479_T77	2156	-0.37516178187662685
O00499_S296	2157	-1.6067000056233312
O00499_S298	2158	-1.579528080630066
O00499_S303	2159	-0.7423300931071033
O00499_S331	2160	-0.03909876818614322
O00499_S333	2161	0.013552146413797317
O00499_S350	2162	-0.034095644018803384
O00499_T307	2163	0.9816451860497661
O00499_T323	2164	0.4820827134145933
O00499_T327	2165	0.3428450579127684
O00499_T348	2166	-0.312461737407153
O00505_S56	2167	-1.5892899370006592
O00505_S60	2168	1.8511756142155136
O00512_S102	2169	-0.20280841932363458
O00512_S104	2170	0.8501085286627266
O00512_S120	2171	0.9900482777213995
O00512_S153	2172	-0.06933923871096681
O00512_S157	2173	0.4348040624790759
O00512_S18	2174	0.7330462299716345
O00512_S19	2175	-0.6506969326573753
O00512_S278	2176	0.08639385691232171
O00512_S288	2177	-0.9394090495326974
O00512_S291	2178	0.3425645775978641
O00512_S35	2179	1.2901441844522097
O00512_S687	2180	0.12988890305869916
O00512_S689	2181	-0.07888146860468659
O00512_T1031	2182	0.38723995957516344
O00512_T115	2183	1.001036121705198
O00512_T155	2184	0.3753684197185123
O00512_T161	2185	0.17309359510913325
O00512_T162	2186	0.008127316688634423
O00512_T164	2187	0.15647922216773402
O00512_T167	2188	1.5311920052911603
O00512_T257	2189	0.4574004129023983
O00512_T296	2190	-0.5664388516693979
O00512_T315	2191	-0.04153013824269003
O00515_S121	2192	1.1493724011193578
O00515_S123	2193	0.013944797321068236
O00515_S147	2194	0.35049373246593163
O00515_S177	2195	0.07226108593295777
O00515_S269	2196	0.03412680540406754
O00515_S272	2197	0.00782913723007539
O00515_S298	2198	-0.39311412608028107
O00515_S301	2199	-0.04426914466593246
O00515_S347	2200	-1.4535811496928837
O00515_S355	2201	-1.0690827364773448
O00515_S356	2202	-1.6467728721226038
O00515_S363	2203	-0.6507805630155659
O00515_S364	2204	-0.6502799758115998
O00515_S365	2205	-0.18884197171178663
O00515_S38	2206	-3.6699867525156638
O00515_S385	2207	0.8027645409336017
O00515_S39	2208	-2.286927243687284
O00515_S392	2209	-0.10854277870942397
O00515_S394	2210	0.042429317894423946
O00515_S423	2211	0.2789889412881106
O00515_S440	2212	0.2718827425457331
O00515_S468	2213	0.17245596628063353
O00515_S473	2214	-0.1548726697107572
O00515_S485	2215	-0.095520904961095
O00515_S64	2216	0.7957840296448655
O00515_T128	2217	0.03715770387476525
O00515_T19	2218	-0.18496912133873167
O00515_T274	2219	0.029524725654166417
O00515_T304	2220	-0.18127503158692093
O00515_T305	2221	-0.23267548170811025
O00515_T358	2222	0.023260812280256005
O00515_T373	2223	-0.7368916472485658
O00515_T388	2224	-0.2922225134282268
O00515_T40	2225	-1.8614888264009597
O00515_T41	2226	0.2545258283326781
O00515_T472	2227	-0.28586190114383214
O00522_S22	2228	-0.1041081667297874
O00522_S276	2229	0.6154135396400005
O00559_S36	2230	-0.06144851480137703
O00559_T41	2231	0.057733846205083594
O00562_S300	2232	0.7975872830538719
O00562_S304	2233	0.7799118016311368
O00562_S373	2234	0.13672227429961126
O00562_S382	2235	-0.05506881148041742
O00562_T389	2236	1.2209177897128338
O00562_T665	2237	-0.8301806961629836
O00566_S242	2238	-2.321790798585786
O00567_S462	2239	0.4049111761820079
O00567_S465	2240	1.675150873948148
O00567_S466	2241	0.6177200569263537
O00567_S467	2242	1.7560940771305287
O00567_S511	2243	-0.25693648423337656
O00567_S519	2244	0.4450577391356134
O00567_S520	2245	-2.2661366435926755
O00567_S537	2246	-0.6029904643256572
O00567_S554	2247	-0.01944220125164975
O00567_S556	2248	-0.05406085550043116
O00567_S563	2249	-1.2721932822136175
O00567_S569	2250	1.1128018276728913
O00567_S570	2251	0.48323111781238737
O00567_S591	2252	0.5909374769545579
O00567_T468	2253	1.8137936169649187
O00567_T525	2254	1.2642434490612011
O00571_S131	2255	0.9826969044193063
O00571_S590	2256	0.11110603086391713
O00571_S594	2257	-0.025086773605297097
O00571_S605	2258	1.006437968170399
O00571_S606	2259	-1.1664028752987878
O00571_S609	2260	0.1436105906742675
O00571_S610	2261	-0.8480666850835412
O00571_S611	2262	-0.03741177253429839
O00571_S612	2263	-0.1526300896539663
O00571_S614	2264	-0.08840065090700122
O00571_S615	2265	-1.1770630474896233
O00571_S616	2266	-0.03541605977923368
O00571_S71	2267	-0.19349495783733417
O00571_S82	2268	0.14798377114626327
O00571_S83	2269	0.8210135673022325
O00571_S90	2270	0.49716683008314355
O00571_S92	2271	-0.0454163815687334
O00625_S17	2272	-2.9467163611642153
O00629_S60	2273	0.7640080789994101
O00712_S264	2274	-2.7575244881269665
O00712_S265	2275	-0.25458687891598686
O00712_S268	2276	-0.20127363623623218
O00712_S276	2277	-0.3763256374800985
O00712_S284	2278	-0.3023376811576526
O00712_S292	2279	0.7012707784992003
O00712_S294	2280	-0.2656784431289303
O00712_S295	2281	0.21688079383393344
O00712_S311	2282	-0.040666502497956
O00712_S312	2283	-0.19061573002785082
O00712_S325	2284	-0.38525596318518396
O00712_S326	2285	0.13446656296000015
O00712_S328	2286	-0.7917856012538369
O00712_S332	2287	-0.3988131580821328
O00712_S333	2288	-0.32317735293708516
O00712_T302	2289	-0.11449908080864724
O00712_T314	2290	0.14792067864370928
O00712_T315	2291	-0.41194580154757787
O00716_S163	2292	1.3219063268087456
O00716_S166	2293	-0.17599634405736175
O00750_S155	2294	0.7994001768330712
O00750_S97	2295	0.7503790010959008
O00767_S198	2296	0.6372503486310226
O00767_S358	2297	-0.4697313175354232
O00767_T199	2298	0.7326042098850998
O00767_T351	2299	-1.7646298639555926
O14497_S1182	2300	1.2281731860432004
O14497_S1184	2301	1.2546171102617532
O14497_S1204	2302	1.9139372351864115
O14497_S1751	2303	0.0018488906320683896
O14497_S1754	2304	0.4173685623025989
O14497_S1755	2305	0.5196402990668467
O14497_S357	2306	-0.0718002197092602
O14497_S363	2307	0.014827945792326602
O14497_S366	2308	-0.2827959709369665
O14497_S367	2309	0.10050655673520126
O14497_S382	2310	0.5802805271544447
O14497_S696	2311	0.506211204550091
O14497_S711	2312	-0.8692554856826682
O14497_S715	2313	0.909426191712468
O14497_S769	2314	1.3070397216376293
O14497_S772	2315	0.09918316013468775
O14497_T1206	2316	0.32545198823266475
O14497_T1884	2317	1.113216291743763
O14497_T1888	2318	0.62280803360661
O14497_T1892	2319	0.41064232335856765
O14497_T1921	2320	-0.4171230777381787
O14523_S660	2321	0.357503924095397
O14523_S662	2322	0.46997876816675443
O14523_S667	2323	0.5174077837104072
O14523_S681	2324	1.2164535199536317
O14523_T417	2325	1.5712160063899017
O14523_T670	2326	0.6285313455729327
O14524_S368	2327	-1.572286677181701
O14544_S18	2328	0.040399222236709775
O14544_S311	2329	0.5620910119557134
O14544_T22	2330	1.2867991054738166
O14545_S278	2331	-0.527884350960365
O14545_S280	2332	0.743413131720704
O14545_S326	2333	-0.03966598367006924
O14545_S327	2334	0.03876490667665422
O14545_S409	2335	-0.06582145596193634
O14545_S415	2336	0.2706005668033029
O14545_S468	2337	0.046543455138399636
O14545_S470	2338	-0.024741138884110114
O14545_S480	2339	-0.6752785686840799
O14545_S491	2340	0.6891319687729585
O14545_T323	2341	-0.048753714114234015
O14545_T414	2342	0.23383156146930162
O14579_S10	2343	-1.3082443059580626
O14579_S13	2344	0.23549241823258527
O14579_S99	2345	0.2570403536700159
O14613_S109	2346	0.5633618881324249
O14613_T120	2347	-0.7449052302915007
O14613_T90	2348	-0.04589863554100049
O14617_S658	2349	0.016797468816797334
O14617_S827	2350	-0.13851249157719536
O14617_S829	2351	-1.107429460351014
O14617_S9	2352	-0.03490197750679158
O14617_T824	2353	1.6470428532467967
O14617_T826	2354	-1.2881302953969325
O14639_S215	2355	0.5123448012097
O14639_S216	2356	0.8322654590045584
O14639_S367	2357	0.6637071815381415
O14639_S422	2358	0.3807616823998874
O14639_S426	2359	-1.4425136912134473
O14639_S431	2360	-1.8638832289358902
O14639_S435	2361	0.022082106255130185
O14639_S450	2362	-1.912940863278262
O14639_S452	2363	-1.6147299112214313
O14639_S455	2364	0.009245858506904625
O14639_S458	2365	0.12543423417604416
O14639_S540	2366	0.24336215507165093
O14639_S541	2367	0.11066519816406917
O14639_S640	2368	0.5779932480758685
O14639_S655	2369	0.04272849433660042
O14639_S677	2370	0.4310660903320933
O14639_S706	2371	0.3194929443679868
O14639_T351	2372	0.9213822865719532
O14639_T371	2373	0.06021403499450173
O14639_T429	2374	-0.4036087306574512
O14639_T433	2375	0.9969066941153439
O14639_T653	2376	0.031012493311887823
O14641_S169	2377	-0.651580209823873
O14641_S616	2378	0.45033126533103385
O14641_S618	2379	0.4054058623301131
O14646_S1384	2380	0.46322337506783384
O14646_S1396	2381	0.5580532467755841
O14646_S1540	2382	0.0746504222188431
O14646_S1543	2383	0.31092205111896654
O14646_S1545	2384	-0.18777423750520228
O14646_S1546	2385	0.025137627039891086
O14646_S1677	2386	0.1093219994419421
O14646_S1687	2387	0.30895310396249087
O14646_S1689	2388	0.30495104633502734
O14646_S1694	2389	-0.07032340188976605
O14646_S1699	2390	0.10090701191002083
O14646_S89	2391	0.13435702109136827
O14646_S90	2392	0.012388671484817593
O14646_T1394	2393	0.6665278003834185
O14646_T1551	2394	0.5571725766968996
O14646_T1700	2395	0.09429271953921514
O14646_T1704	2396	-0.1919342726258968
O14647_S1373	2397	1.4789946067087545
O14647_S1386	2398	-0.19986835858840735
O14647_S1789	2399	0.7008743464342029
O14647_S1795	2400	-2.220951719010843
O14647_S1807	2401	0.33619065056548436
O14662_S34	2402	0.3771705964692984
O14662_S35	2403	-0.21620869234186735
O14662_S39	2404	-0.46891686039533376
O14662_S41	2405	1.2646999971279076
O14662_T33	2406	0.3952949366977343
O14672_S740	2407	-0.5036186516145342
O14681_S326	2408	1.0324624032641658
O14681_S330	2409	0.6758662505946464
O14681_S56	2410	-0.001565953206755566
O14682_S406	2411	1.7404836496381346
O14683_S14	2412	-0.08912098015761316
O14683_T16	2413	0.35951888683091937
O14686_S1151	2414	1.1539877499791107
O14686_S1180	2415	0.7175579991464645
O14686_S1606	2416	0.0487302238935694
O14686_S1671	2417	0.2717656945227134
O14686_S1858	2418	0.9777955350932999
O14686_S1873	2419	0.15033451507091478
O14686_S1950	2420	-0.30742285880853615
O14686_S2274	2421	-0.13197035553869085
O14686_S2640	2422	-0.10775222373138682
O14686_S3130	2423	0.061156655179482655
O14686_S360	2424	0.8318860992607338
O14686_S370	2425	0.963135738626832
O14686_S373	2426	0.060374757101886445
