name	index	f
P47871_S213	913	-1.5915876989315
P47871_T214	914	-2.02151755216105
P47974_S70	915	-2.24857245919097
P48382_S185	916	1.68357289060583
P49006_S22	917	-1.63070958702387
P49116_S46	918	1.02971481181775
P49321_S503	919	1.35780482631374
P49327_S2123	920	3.59443611552942
P49454_S1750	921	1.40771668541742
P49736_S108	922	1.81415003830378
P49790_S614	923	-1.01974260632176
P49790_S633	924	-1.111595128316
P49792_S1160	925	-1.13788167077824
P49792_S1456	926	1.67829155368202
P49792_S1509	927	1.34179257494911
P49792_S1869	928	-1.54382623434161
P49792_S2900	929	-1.00730130939978
P49815_S1346	930	-1.4747338249405
P49815_S1364	931	1.28513173896565
P49815_S1798	932	1.09630141266986
P49916_T850	933	-1.55124247606166
P50548_S131	934	1.88527843870209
P50548_S327	935	2.47120949046292
P50579_S45	936	-1.14869064249974
P50851_S1767	937	1.28171447747707
P51003_S24	938	-1.90591486028764
P51114_S478	939	1.83193200301749
P51116_S453	940	-1.49397545895112
P51116_S603	941	2.19084539319451
P51587_S2095	942	-1.59393484283223
P51610_S1507	943	-2.00865709325099
P51610_T1400	944	-1.52952207602537
P51788_S85	945	1.47118260722747
P51797_S208	946	-1.17577929630327
P52565_S101	947	2.71552056287662
P52569_S646	948	-1.19931601925973
P52732_T926	949	-1.26138862982173
P52943_S195	950	1.29452401178124
P52948_S1769	951	1.29281566206226
P54253_S238	952	-1.69458859602467
P55011_S265	953	1.43897041085225
P55011_S77	954	1.5805485123376
P55197_S705	955	3.59669622504933
P55317_S448	956	1.93102175076637
P55327_S171	957	-1.06519554079157
P55327_S223	958	2.63980046052223
P60866_T9	959	-1.70748721376593
P61247_S236	960	-1.81818960324991
P62899_S98	961	-1.94724773520045
P67809_S209	962	-2.53709959707675
P78312_T1128	963	-1.31136939222428
P78509_T3103	964	1.41748421586363
P85037_S257	965	-1.6180353968785
P85037_S304	966	1.36261334178788
P85037_S445	967	-1.15892069554602
Q00059_S193	968	-2.2680265518082
Q00341_S31	969	-1.60527799710193
Q00653_S222	970	-1.791709072907
Q00688_S36	971	-1.97748242061
Q00975_T2009	972	-1.19647303032876
Q01167_S398	973	-1.04551991351551
Q01850_S310	974	1.08432579878749
Q02224_S901	975	-1.26250178376708
Q02641_T217	976	-1.08012989352736
Q02880_S1413	977	-1.46508832479016
Q02880_S1522	978	1.14909045033573
Q02880_S1526	979	1.24669047379186
Q02880_S1581	980	1.60085099833955
Q02880_T1575	981	1.04838595052841
Q04721_S1804	982	1.00969097293607
Q04726_T301	983	1.10448178474381
Q04726_T328	984	-2.5750142817808
Q04864_S516	985	-1.50889549777256
Q05586_T3	986	-1.384410485527
Q05CP8_S244	987	-1.78899376829251
Q06265_S392	988	1.07638068702234
Q07666_S20	989	1.72583430363764
Q07866_S521	990	-1.03976901239915
Q08378_S619	991	2.10206798939761
Q08431_S240	992	-1.1061873842118
Q08999_S1138	993	-2.63194812263155
Q08AE8_S387	994	-1.24250346830625
Q08AE8_S678	995	-1.07753180549794
Q08AG7_S5	996	1.22108474972784
Q08ET2_S296	997	-1.02469695580033
Q08J23_S743	998	-1.32572120309173
Q08J23_T453	999	-1.57806485431423
Q09666_S1068	1000	1.59555800311515
Q09666_S135	1001	-1.86096810456615
Q09666_S1782	1002	1.71118724804572
Q09666_S210	1003	3.14032001451446
Q09666_S3412	1004	1.63362558583874
Q09666_S41	1005	-1.16748937523459
Q09666_S4993	1006	-1.9753159452976
Q09666_S5099	1007	1.65582931169878
Q09666_S5279	1008	1.86391756642778
Q09666_S5780	1009	-3.42838843523504
Q09666_S5782	1010	1.00973539256946
Q09666_S5784	1011	1.25485706134022
Q09666_S5790	1012	1.92028086995083
Q09666_S5867	1013	2.15825781535946
Q09666_S93	1014	-1.07243555123014
Q09666_T2845	1015	1.567005804181
Q09666_T566	1016	3.35045399484323
Q09666_T5796	1017	-2.39155496348852
Q0JRZ9_S387	1018	1.27199143634892
Q10570_S756	1019	-1.4249471258624
Q12756_S1368	1020	-1.01909414684926
Q12756_S1370	1021	-1.22772963801275
Q12756_T1523	1022	-1.31161150438845
Q12774_S184	1023	-1.54692042434886
Q12774_S92	1024	1.41737171485716
Q12789_S1856	1025	-2.13778653724454
Q12830_S1060	1026	1.78723354743931
Q12830_S2367	1027	-1.69022616102826
Q12857_S280	1028	-2.47768356501864
Q12872_S891	1029	-2.3389502066948
Q12888_S1678	1030	-1.24441865185766
Q12888_S380	1031	1.66380453146681
Q12888_S831	1032	-1.16654797594618
Q12888_T586	1033	1.835657532235
Q12906_T592	1034	1.77182705598055
Q12923_S345	1035	1.89348362172554
Q12955_S1459	1036	-1.69792951349451
Q12955_S4229	1037	-1.6749379360102301
Q12955_S896	1038	-1.60021797156771
Q13009_S231	1039	-1.02933960064752
Q13009_S298	1040	-1.31284991794554
Q13045_S856	1041	-3.2196308535903
Q13111_T865	1042	-1.17792367221385
Q13129_S632	1043	-1.48688704833188
Q13137_S445	1044	1.43880495450201
Q13247_S119	1045	1.16052949428528
Q13247_T323	1046	1.808670305939
Q13261_T233	1047	-1.26384481065918
Q13263_S17	1048	-6.34238313677561
Q13263_S501	1049	1.40585903291099
Q13263_S601	1050	-1.50000262770499
Q13309_S75	1051	-1.02517017537112
Q13415_S273	1052	-1.7114753191225
Q13415_S275	1053	-1.53586293379448
Q13428_S1228	1054	-4.72600869548738
Q13433_S478	1055	1.17347992017017
Q13435_S309	1056	1.08907857543629
Q13439_S26	1057	-1.69004991746301
Q13439_S40	1058	-3.0118735489792
Q13442_S176	1059	-1.53689899266589
Q13469_S236	1060	1.14978771940644
Q13480_S454	1061	-1.41484889474024
Q13501_S328	1062	-1.79920450838732
Q13501_S332	1063	-1.87046012635213
Q13541_S65	1064	-2.01044488112235
Q13541_T45	1065	2.24574805553999
Q13541_T77	1066	-1.88858165565996
Q13596_S39	1067	1.81903488247081
Q14152_S1336	1068	-1.05761933970586
Q14152_S584	1069	-2.24265754327744
Q14153_S179	1070	1.21537751001315
Q14157_S416	1071	-1.59255808142508
Q14157_S609	1072	-1.36592659398837
Q14181_S150	1073	3.59806275034112
Q14204_S4368	1074	-2.37820260794289
Q14204_T4369	1075	-2.03166457919443
Q14207_S204	1076	-3.09966220988193
Q14244_S202	1077	-3.49541077505419
Q14244_S209	1078	-1.53519579736281
Q14244_S41	1079	-1.78819378799515
Q14244_T205	1080	-1.81448894265891
Q14247_S418	1081	-2.17267376313715
Q14671_S209	1082	-1.32097993217919
Q14684_S350	1083	1.13344901286589
Q14684_S453	1084	-1.19273837439832
Q14684_S458	1085	-1.17141772733589
Q14687_S857	1086	-1.53773866483955
Q14689_S94	1087	1.55187906520779
Q14689_T279	1088	-2.42124152502425
Q14691_S120	1089	1.56141215438404
Q14693_T105	1090	-1.36546285493871
Q14982_S182	1091	-1.27372359768321
Q14C86_S566	1092	-2.24008019944751
Q14C86_S569	1093	-1.41706718478647
Q14C86_S761	1094	-1.11883120317926
Q14C86_S948	1095	-2.63579743892272
Q15007_S341	1096	1.84258980069145
Q15032_S187	1097	-1.6096416986525
Q15124_S122	1098	6.04495268733866
Q15149_S1435	1099	-2.23909629327003
Q15149_S4385	1100	-1.16229019396183
Q15149_S4386	1101	-2.16552920437943
Q15149_S4406	1102	-5.3904813252618196
Q15149_S4613	1103	-1.19228562355602
Q15149_S4642	1104	1.81366839189839
Q15276_S410	1105	-1.3629120709616
Q15311_S48	1106	-1.45023247121819
Q15345_S276	1107	1.35812204395094
Q15365_S246	1108	-1.46500825056458
Q15365_S262	1109	-1.18451479377798
Q15365_S263	1110	-1.82617140387051
Q15366_S271	1111	-1.48740266720473
Q15366_S272	1112	-1.08282381202869
Q15366_T169	1113	1.77736195776809
Q15389_S417	1114	1.14025320078516
Q15398_S662	1115	-1.37782341827537
Q15435_S24	1116	-1.19478347660658
Q15643_S2	1117	-1.31456684151316
Q15650_S341	1118	1.60360584675687
Q15697_S266	1119	-1.2313676236699
Q15723_S369	1120	-1.09370617062891
Q15735_S903	1121	1.03461098950819
Q15742_S159	1122	1.25599364406521
Q15742_S171	1123	1.02705699657503
Q15742_S479	1124	1.43314207689116
Q15742_T434	1125	2.39857447004557
Q15910_S366	1126	1.8197998585179
Q15911_S1589	1127	-1.9130724874411
Q15911_S3409	1128	-1.09014848122544
Q15911_S3432	1129	-1.14458712310932
Q15911_S533	1130	-1.20293350423292
Q15942_S150	1131	-1.59428263831591
Q15942_S169	1132	-1.01888913217863
Q15942_S281	1133	-1.38570952568394
Q15942_S308	1134	-1.04401790989015
Q15942_S344	1135	-1.51889232447355
Q16594_S158	1136	1.88866154023689
Q17RV3_T2237	1137	-2.04934397894518
Q18PE1_S256	1138	2.48392339975968
Q1W6H9_S241	1139	-1.19090351759974
Q27J81_S1149	1140	-1.17776144085085
Q27J81_S372	1141	-1.18423007122622
Q27J81_S589	1142	-1.63655964720618
Q2M1P5_S999	1143	1.43338627498886
Q2NKQ1_S67	1144	-1.08515609204812
Q2NKX8_S1028	1145	-1.35221785823673
Q2TAL5_S129	1146	-2.42601491275456
Q2TAL5_S344	1147	-2.66005491567998
Q32MZ4_S115	1148	1.24467320600546
Q32MZ4_S581	1149	-1.44389130765533
Q32MZ4_T123	1150	-1.49451442285481
Q3KQU3_S112	1151	-1.82110517798566
Q3KQU3_S273	1152	-1.51777110815363
Q3KQU3_S544	1153	2.46880694075129
Q3KQU3_S72	1154	-2.16188466494232
Q3KQU3_T118	1155	-1.61304565543152
Q3L8U1_T2732	1156	1.4582026509318
Q3SYC2_S157	1157	-2.48962314996947
Q3T8J9_S206	1158	2.09546892338796
Q3ZCQ5_S349	1159	-2.48099916002753
Q3ZCW2_S25	1160	-1.8419322351377
Q4KMP7_S22	1161	-1.42557522359968
Q4KMP7_S678	1162	-3.11872540155967
Q4KMP7_T150	1163	-2.07714906097627
Q4KMQ1_S241	1164	-3.39767394204744
Q4KMQ1_S362	1165	1.17675869411563
Q4KMQ1_T267	1166	-1.87539692607601
Q4ZG55_S317	1167	-1.64296638223589
Q502V6_T211	1168	-4.10126732705089
Q53EP0_S208	1169	-1.62967891621099
Q53ET0_S623	1170	-1.8236787976798
Q53FE8_S114	1171	1.43537182547828
Q53FE8_S140	1172	1.06831752514299
Q53FE8_S271	1173	1.99660955139752
Q53GA4_S138	1174	-2.10429092439405
Q53GS9_S19	1175	2.96920049925386
Q53H80_S18	1176	-1.11667363327894
Q53H80_S21	1177	-1.51002256400899
Q53LP3_S513	1178	-1.03769771718335
Q53SV2_S287	1179	1.02714544659725
Q567U6_S305	1180	-1.02911841253632
Q569J9_S24	1181	-2.54956254214363
Q58F29_S143	1182	1.22223757435651
Q58F29_S28	1183	-1.16848862339744
Q58HT5_T206	1184	2.08429735669902
Q59EE8_S640	1185	-2.09701975660542
Q59H15_S27	1186	3.18682558885576
Q5F1R6_S370	1187	1.29016925263188
Q5FWE3_S798	1188	1.55623519525022
Q5FWE3_S903	1189	-1.60009325893123
Q5FWE3_S928	1190	-1.01184545129497
Q5FWF4_S524	1191	1.20428812523602
Q5H9R7_S525	1192	-1.02815037750272
Q5H9R7_T631	1193	-1.68442240741172
Q5I0X4_S6	1194	-2.03337747289412
Q5JR12_S68	1195	3.86191354351753
Q5JR12_S76	1196	1.53530188293959
Q5JRC9_S259	1197	2.14966282810529
Q5JSH3_S342	1198	1.62647377202594
Q5JSH3_T607	1199	2.05100690868045
Q5JSZ5_S1132	1200	1.14503280412408
Q5JSZ5_S168	1201	-1.45639891346715
Q5JSZ5_S224	1202	-2.12966814133228
Q5JSZ5_S556	1203	-3.42190466343302
Q5JTD0_S300	1204	-1.19566091870743
Q5JTV8_S154	1205	-1.21657365871186
Q5JUR7_T65	1206	1.2924126833732
Q5JVS0_S7	1207	-1.35893160537138
Q5M9N0_T694	1208	-2.82759581687858
Q5SQI5_S106	1209	1.16145286242478
Q5SXH7_S185	1210	1.02590227031067
Q5SYE7_S1191	1211	-3.00417795301033
Q5SYE7_S1233	1212	1.7045612591529
Q5SYE7_S470	1213	-1.12016388696451
Q5SYE7_S860	1214	-1.37841752910189
Q5T0N5_T496	1215	-2.38570598176146
Q5T0W9_S388	1216	1.37926810401675
Q5T0W9_S466	1217	-1.22333548426208
Q5T0W9_S664	1218	1.08422808554049
Q5T0W9_S764	1219	1.40844145274979
Q5T0W9_T919	1220	1.3448719303039
Q5T1M5_S1114	1221	-1.13864332929665
Q5T1M5_S346	1222	-1.41565325171772
Q5T1M5_S795	1223	1.17648006955812
Q5T1M5_S960	1224	-1.63737766688322
Q5T1M5_S979	1225	-1.07933262125088
Q5T2D3_S43	1226	-2.28041555239912
Q5T2W1_S363	1227	1.46455839038771
Q5T4F4_T351	1228	-2.18309606128338
Q5T4S7_S2719	1229	-1.22354605677719
Q5T4S7_S619	1230	-1.1798672378049
Q5T4S7_T2724	1231	-1.07711961998871
Q5T5P2_S361	1232	1.96170360558427
Q5T5Y3_S864	1233	-2.89918828988252
Q5T7B8_S92	1234	-1.80589287461337
Q5TH69_S1061	1235	-3.62476017142668
Q5UIP0_S1454	1236	-1.12897120830118
Q5UIP0_S2144	1237	-1.86256819931062
Q5UIP0_S2161	1238	-1.50040754753244
Q5UIP0_S782	1239	-1.80515589510198
Q5VST9_S1555	1240	1.0261101703944
Q5VST9_S2635	1241	-1.32054429937597
Q5VT06_S2115	1242	-1.23927910381717
Q5VT52_S665	1243	-1.18325555909508
Q5VTL8_S5	1244	-1.3727476640279
Q5VTY9_T317	1245	1.78376921032511
Q5VUA4_S2091	1246	-1.60000579673661
Q5VUA4_S79	1247	-1.14887526540527
Q5VUA4_T161	1248	-1.1227872192262
Q5VVJ2_S110	1249	1.21246885705886
Q5VW38_S148	1250	-1.9567709388115
Q5VWG9_S229	1251	1.11064533591121
Q5VWG9_S297	1252	1.97576019163043
Q5VWG9_S755	1253	1.56042653705877
Q5VZ89_S1089	1254	1.06441477058024
Q63HJ5_S2169	1255	-1.18886876349065
Q63ZY3_S356	1256	1.30186716998024
Q643R0_S654	1257	1.23415445554029
Q643R0_T369	1258	1.23120669372723
Q66GS9_S1132	1259	-1.67586896163939
Q66K64_S359	1260	1.34793269971886
Q68CP9_S689	1261	1.2842764371963
Q68CP9_T692	1262	2.60863898572971
Q68CZ2_S1115	1263	1.63593101075568
Q68D10_S470	1264	-1.52554797097634
Q68D86_S34	1265	-2.04141848713383
Q68E01_S502	1266	2.67933901230482
Q68EM7_S625	1267	2.24254349046685
Q68EM7_S667	1268	1.61585933636054
Q69YU3_S291	1269	1.85611491284187
Q69YU3_S392	1270	2.93657092202646
Q69YU3_S400	1271	3.32909438469449
Q69YU3_T153	1272	2.44823287356441
Q6DT37_S1540	1273	1.60082520606383
Q6EKJ0_S611	1274	-1.11203573998923
Q6FHZ7_S157	1275	-2.90840718417103
Q6FI81_S183	1276	-2.33786507262217
Q6FI81_S307	1277	1.39443282446358
Q6GQQ9_S100	1278	1.03049366972779
Q6IAA8_S56	1279	1.79471266686469
Q6IAA8_S98	1280	-1.97307086654823
Q6IBW4_S284	1281	2.51913729321503
Q6ICG6_S362	1282	1.28402023021901
Q6MZP3_T1109	1283	-1.40601134696051
Q6MZP7_T640	1284	1.0417745989290501
Q6N069_S588	1285	-1.92396605236467
Q6NUJ5_S65	1286	-1.77203160372326
Q6NUK4_S150	1287	-1.30131853111768
Q6NUK4_S152	1288	-1.47406236278139
Q6NZY4_T479	1289	1.21788216322242
Q6P1M3_S480	1290	1.11362094871942
Q6P1M3_S847	1291	1.36385452862366
Q6P1N0_T204	1292	-2.06500356473641
Q6P996_S669	1293	2.24519364717128
Q6P996_S786	1294	-1.44884322547274
Q6P996_T720	1295	-1.53116430888245
Q6PCD5_T762	1296	-1.16888768126676
Q6PGN9_S122	1297	-1.90497512009408
Q6PGN9_S70	1298	-1.44881529952555
Q6PGN9_T116	1299	-1.87964692238786
Q6PID6_S197	1300	1.15754826134894
Q6PJT7_S327	1301	-1.48284385401075
Q6PJT7_S390	1302	1.86538215462611
Q6PJT7_S533	1303	-2.07773044524414
Q6PJT7_S620	1304	-1.05690554675937
Q6PKG0_S1056	1305	-1.40336564749149
Q6PKG0_S165	1306	1.35882243654451
Q6PKG0_S766	1307	-1.91656632555235
Q6PKG0_S774	1308	-4.46235696203392
Q6PKG0_S824	1309	-2.07267144330981
Q6R327_S1385	1310	-1.3448043601484
Q6R327_T1135	1311	-2.12813606658336
Q6SPF0_S161	1312	1.07969784363525
Q6U841_S1113	1313	4.09705537428421
Q6UB98_S630	1314	-1.48777181246567
Q6UUV7_S62	1315	-2.92122205712849
Q6UUV9_S151	1316	2.06619645942497
Q6UUV9_S153	1317	1.82154444273285
Q6UUV9_S64	1318	1.26380594874501
Q6UUV9_T149	1319	1.59478706489344
Q6UXZ4_T230	1320	-2.12004823027374
Q6VMQ6_S113	1321	-1.80841530537968
Q6VMQ6_S673	1322	-1.1124169278672
Q6VN20_S367	1323	-1.83863333166284
Q6WCQ1_S292	1324	1.29170429384455
Q6WKZ4_S202	1325	-1.18356235383589
Q6WKZ4_S357	1326	-1.21007775453878
Q6WKZ4_S528	1327	-1.08737246165734
Q6Y7W6_S236	1328	-1.7807907045915
Q6Y7W6_S376	1329	-1.15141758595511
Q6Y7W6_S377	1330	-1.34992094973616
Q6Y7W6_T382	1331	-1.04251955555276
Q6YHK3_T1184	1332	2.01292994617873
Q6ZN04_S442	1333	-1.02187306059475
Q6ZN04_S63	1334	1.19493263458908
Q6ZN28_S74	1335	2.22040516804913
Q6ZRI6_T641	1336	-1.05688388489521
Q6ZRV2_S523	1337	-1.16348795667325
Q6ZRV2_S903	1338	-1.17768496190085
Q6ZRV2_S914	1339	-1.19092582047223
Q6ZRV2_S925	1340	-1.10569771653558
Q6ZS30_S2179	1341	1.33999043453611
Q6ZS81_S1141	1342	3.70459567687466
Q6ZSS3_S172	1343	-1.70969516336107
Q6ZU67_S528	1344	1.31194645998476
Q6ZU80_S217	1345	1.03953923621584
Q6ZVM7_S424	1346	1.16974305492721
Q6ZWK6_T352	1347	1.26294678252669
Q70E73_S1154	1348	-1.33212213487311
Q70E73_T1017	1349	-1.87033378364104
Q70EL4_T845	1350	-2.05697956919873
Q71H61_S358	1351	-1.2899654080515
Q75N03_S290	1352	-1.45718092616857
Q76N89_T544	1353	-1.36941408976311
Q7L099_S343	1354	-1.0798485177519
Q7L3B6_S80	1355	2.32840431171091
Q7L4M3_S247	1356	-9.82012834845499
Q7L4M3_S253	1357	2.04271533122212
Q7L4M3_T14	1358	2.66302964741594
Q7L8L6_S676	1359	-1.07452479226479
Q7LFL8_S48	1360	-1.67962930916097
Q7RTP6_S1310	1361	-1.13182760486682
Q7Z2K8_S615	1362	-2.87013010215711
Q7Z2K8_T620	1363	-1.83923984315332
Q7Z2Z1_S441	1364	-1.69675231401669
Q7Z333_T1944	1365	1.63093364288848
Q7Z434_S258	1366	1.02021796837893
Q7Z460_S600	1367	-4.18557940531369
Q7Z465_S88	1368	2.37537199700519
Q7Z4H7_S805	1369	-3.00522828308135
Q7Z4S6_S1212	1370	-1.35468745493917
Q7Z553_T389	1371	-1.18788235574944
Q7Z5J4_T1068	1372	-1.15563574437535
Q7Z5L9_T392	1373	1.0227354517138
Q7Z6B7_S835	1374	-2.29347543716448
Q7Z6J0_S304	1375	1.04376507919738
Q7Z6L0_S5	1376	-1.94616155928552
Q7Z736_S551	1377	1.35906320021811
Q86SQ0_S415	1378	1.06309926681023
Q86TI0_S503	1379	1.51267793170675
Q86TI0_S585	1380	-1.06647775086378
Q86TN4_S240	1381	-1.0454282664962
Q86U44_S50	1382	1.77628621364819
Q86UD0_S157	1383	-1.13801421944603
Q86UD0_S382	1384	1.96325007226613
Q86UU0_S999	1385	1.46887195681193
Q86V88_S167	1386	2.49443649988312
Q86VH2_S178	1387	-1.49029668083534
Q86VI3_S1424	1388	-2.23770733009881
Q86VI3_T1426	1389	-1.0479189646947
Q86VQ1_S172	1390	-2.01114858758777
Q86VS8_S530	1391	1.5565523611549
Q86W56_S133	1392	-1.07527692439116
Q86WB0_S354	1393	2.20312118580431
Q86WP2_S322	1394	-1.17540756531433
Q86X27_S422	1395	-1.0504596091781
Q86X95_S202	1396	-3.40492762939886
Q86XL3_S268	1397	-2.2055100877089
Q86XN7_S613	1398	-2.99265829959799
Q86XP3_S109	1399	1.30084385007774
Q86Y46_S145	1400	2.92640355992879
Q86YD1_S36	1401	-4.17425571796722
Q8IU81_S186	1402	1.56044755084118
Q8IV04_T290	1403	-1.70860184179251
Q8IV32_S216	1404	-1.57033770425038
Q8IVH2_S291	1405	-1.55268848956822
Q8IVH2_S292	1406	-1.80339702502716
Q8IVH2_S293	1407	-2.27763346021991
Q8IWB1_S275	1408	-1.54365145432565
Q8IWB9_S748	1409	1.00031647177132
Q8IWE5_T439	1410	-1.05824693389638
Q8IWV8_S15	1411	1.26823197394249
Q8IWZ3_S95	1412	-1.10489726206137
Q8IWZ3_T2323	1413	1.2175768146013
Q8IWZ8_S61	1414	-1.81228781602864
Q8IX90_S110	1415	-2.24577105370095
Q8IX90_S119	1416	-1.26054782473593
Q8IX90_S155	1417	-1.19263945254594
Q8IY63_T113	1418	1.52577804877502
Q8IY63_T901	1419	1.53804873459186
Q8IY81_S584	1420	-1.5999059363887
Q8IY81_S644	1421	-1.41773084743653
Q8IY81_S676	1422	1.17458244067972
Q8IY81_S677	1423	1.27396193143215
Q8IY92_S884	1424	3.15048089591174
Q8IYB1_T435	1425	-1.08689555380508
Q8IYB7_T15	1426	-1.21764560140617
Q8IYU2_T293	1427	-1.35582288840395
Q8IZ21_S443	1428	1.75885615864475
Q8IZ21_T327	1429	-1.10294984774983
Q8IZC4_T547	1430	-1.09334862995473
Q8IZD9_S190	1431	2.15118947374266
Q8N158_T467	1432	2.06560946166664
Q8N1G0_S1057	1433	-2.26187354018555
Q8N1G0_S145	1434	-1.94723408413965
Q8N1G0_T377	1435	-1.2971179203794
Q8N1I0_S1488	1436	2.04782998654438
Q8N201_S307	1437	-1.21314807414493
Q8N271_S815	1438	-1.76371637253044
Q8N271_S817	1439	-1.70012903262032
Q8N2C7_S2386	1440	-1.63020822363693
Q8N2M8_S294	1441	-1.26704023020022
Q8N3F8_S471	1442	-1.56788457390589
Q8N3K9_S719	1443	-4.29241683164133
Q8N3T6_S43	1444	1.25865298932105
Q8N3X1_S116	1445	2.85591097436192
Q8N565_S213	1446	-1.49840083199992
Q8N5C8_S347	1447	-1.62242321261484
Q8N6T3_S246	1448	-1.19258409269125
Q8N6T3_S343	1449	-1.52215377757529
Q8N6T3_T135	1450	1.41905736841955
Q8N7H5_T139	1451	1.32657236850716
Q8N7R7_T117	1452	-1.18504105555743
Q8N8J6_T691	1453	1.62974410931743
Q8N9B5_S713	1454	-1.6073813769538
Q8N9M1_S348	1455	1.14667953132597
Q8N9R8_T328	1456	1.32753052704871
Q8N9T8_S628	1457	2.07688631136602
Q8N9V7_S707	1458	-1.62336710643356
Q8NBN3_S540	1459	-1.15740269762632
Q8NC51_S199	1460	-1.99381244597493
Q8NC51_S203	1461	-2.67331492065753
Q8NC51_S391	1462	-3.02973190273903
Q8NCD3_S473	1463	-1.22896325510414
Q8NCD3_S642	1464	-1.65113171958821
Q8NCE2_S530	1465	-3.16001934536387
Q8NCE2_S576	1466	-1.32294034342532
Q8NCE2_S624	1467	1.0269772076555
Q8NCF5_S173	1468	-1.35682023873417
Q8NCF5_S314	1469	1.77200319855002
Q8NCF5_S54	1470	1.18635634008559
Q8NCN4_S11	1471	-1.28496611435054
Q8ND25_S48	1472	-1.01570946323154
Q8ND76_T103	1473	1.23403966214443
Q8NDK2_S3	1474	-1.0799607116683
Q8NDX1_S143	1475	1.07947098833393
Q8NF64_T232	1476	1.09161571835491
Q8NFA0_S1372	1477	1.39784399546754
Q8NFA0_S1376	1478	1.05622726184178
Q8NFA0_T1326	1479	-2.26489861790487
Q8NFC6_S635	1480	2.82808216176591
Q8NFC6_S637	1481	-1.8342800301383
Q8NFH5_T273	1482	2.68918030036142
Q8NFH5_T308	1483	3.73551440690299
Q8NGX8_T251	1484	1.36150340186096
Q8NH59_S271	1485	-1.44372585953029
Q8NHH9_S24	1486	-1.66841127620424
Q8NHH9_S27	1487	-1.60177374893276
Q8TAM6_T102	1488	-1.7953067731189
Q8TAP8_S45	1489	1.30775112564748
Q8TAQ2_T548	1490	-1.32405476547064
Q8TB45_S244	1491	4.54495457170211
Q8TB45_S265	1492	1.92988802525488
Q8TB45_S267	1493	2.95014000040452
Q8TB45_T241	1494	4.51656578472166
Q8TB45_T259	1495	-1.40528614580704
Q8TB72_S82	1496	-1.08310049671565
Q8TBC5_S10	1497	-1.07026766032718
Q8TBC5_S14	1498	1.66367515707868
Q8TBN0_S179	1499	-1.68731781821712
Q8TC07_S72	1500	1.8157034131753
Q8TC94_S385	1501	-1.8370620395367
Q8TCD5_S182	1502	-1.05399325913034
Q8TCN5_T114	1503	-1.19554303500443
Q8TCU6_S1054	1504	1.15582106134257
Q8TCU6_S834	1505	-2.09718252791509
Q8TCU6_S839	1506	-1.90724337004128
Q8TDB6_S539	1507	3.00854129563848
Q8TDM6_S1021	1508	-1.60399698852074
Q8TDM6_S1232	1509	-2.39136202206447
Q8TDM6_S1666	1510	-1.59082989754909
Q8TDM6_S1795	1511	-2.02414360697041
Q8TDM6_S264	1512	-2.01435731413845
Q8TDM6_S841	1513	-1.40485336374052
Q8TDM6_S866	1514	-1.4948482109983
Q8TDN6_S261	1515	-1.1372254318828
Q8TDV5_T76	1516	-1.65246771976737
Q8TE49_S115	1517	1.1511064901344
Q8TEK3_S786	1518	-1.63536772544858
Q8TEM1_S1874	1519	1.0149290057498
Q8TEW0_S221	1520	1.76608552636034
Q8TEW0_S692	1521	-1.68479104962329
Q8TF01_S311	1522	-1.69005827882115
Q8TF32_S440	1523	-2.65901072659158
Q8TF40_S220	1524	1.57451645267104
Q8TF40_S232	1525	3.58927661157555
Q8TF40_S259	1526	3.27177872552682
Q8TF40_S264	1527	4.5733187877184
Q8TF40_S760	1528	1.28580573657455
Q8TF74_S235	1529	2.40059573061536
Q8WTW3_S459	1530	-1.06941683869523
Q8WU17_T663	1531	2.5148463519943
Q8WU90_S328	1532	-1.93951404593089
Q8WU90_S360	1533	-1.83441679331939
Q8WUA4_T177	1534	-1.05595527571228
Q8WUI4_S486	1535	-1.32915673461852
Q8WUY9_S160	1536	-1.09619956025109
Q8WUZ0_S97	1537	1.51067926046256
Q8WVB6_S225	1538	1.11707698812626
Q8WVM8_S373	1539	-1.0890793383545
Q8WWL2_T413	1540	-1.15481761100393
Q8WWQ0_S674	1541	-1.62513115137902
Q8WWQ0_T428	1542	-1.2348712180868
Q8WWU7_S18	1543	-2.33871544974555
Q8WWY3_S450	1544	1.80363318335822
Q8WXE0_S1135	1545	-1.32007413862608
Q8WXE0_S396	1546	-2.12927689929452
Q8WXE0_S406	1547	-1.52896340046764
Q8WXE0_S695	1548	-1.91705691998158
Q8WXE0_S800	1549	-1.19359069465076
Q8WXE0_S802	1550	-1.94906839052452
Q8WXE0_S858	1551	-1.64100355764572
Q8WXE0_S878	1552	-2.34899561754281
Q8WXE0_S946	1553	1.09046043419877
Q8WXE0_T1138	1554	-1.82337363691703
Q8WXE1_S239	1555	2.92804898345884
Q8WXF1_S409	1556	-1.47713501104475
Q8WXG6_T1237	1557	1.23325113800737
Q8WXH0_S4108	1558	-1.23590401431596
Q8WXH0_S755	1559	1.31252789858315
Q8WXI9_S334	1560	1.43907533215538
Q8WYP5_S1218	1561	-1.30830690964788
Q8WYQ5_S367	1562	-2.81026169862457
Q8WYQ5_S377	1563	-1.26437946367623
Q8WZ42_S16647	1564	-5.58726119626634
Q8WZ42_S16649	1565	-1.68215127904997
Q8WZ42_S33614	1566	-1.63146688900334
